Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
10/02/23,Everything Else,7302,Apparel,Coats,Generic,New,L,Chicago,"1 Fictional St, Everything Else City, State 01",92.37,674485.74
11/02/23,Everything Else,2791,Footwear,Boots,Generic,Worn,10,Atlanta,"1 Fictional St, Everything Else City, State 01",12.8,35724.8
11/02/23,Company 15,3885,Apparel,Coats,Brand B,Gently Used,XL,Nashville,"16 Fictional St, Company 15 City, State 16",35.32,137218.2
11/02/23,Company 11,2094,Footwear,Sneakers,Brand A,Gently Used,9,LA,"12 Fictional St, Company 11 City, State 12",0.02,41.88
11/02/23,Company 3,5423,Footwear,Sneakers,Brand A,Gently Used,10,LA,"4 Fictional St, Company 3 City, State 04",345.81,1875327.63
11/02/23,Everything Else,2071,Footwear,Sneakers,Generic,New,7,Chicago,"1 Fictional St, Everything Else City, State 01",6.1,12633.1
11/02/23,Everything Else,3360,Footwear,Sneakers,Generic,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",1.85,6216
11/02/23,Everything Else,2734,Footwear,Sneakers,Brand C,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",7.13,19493.42
12/02/23,Everything Else,2444,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",18.13,44309.72
12/02/23,Company 8,3136,Footwear,Sneakers,Brand C,Gently Used,12,NY,"9 Fictional St, Company 8 City, State 09",0.77,2414.72
12/02/23,Everything Else,1004,Footwear,Boots,Generic,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",1.12,1124.48
12/02/23,Company 9,4374,Apparel,Shirts,Generic,Gently Used,M,Nashville,"10 Fictional St, Company 9 City, State 10",29.17,127589.58
12/02/23,Everything Else,1147,Footwear,Sneakers,Generic,New,5,NY,"1 Fictional St, Everything Else City, State 01",21.67,24855.49
12/02/23,Everything Else,2443,Apparel,Coats,Brand C,Worn,L,Nashville,"1 Fictional St, Everything Else City, State 01",131.57,321425.51
12/02/23,Company 9,5426,Footwear,Sneakers,Brand B,New,9,LA,"10 Fictional St, Company 9 City, State 10",4.74,25719.24
12/02/23,Company 8,3046,Footwear,Boots,Brand B,Gently Used,9,Nashville,"9 Fictional St, Company 8 City, State 09",39.23,119494.58
12/02/23,Everything Else,2659,Apparel,Coats,Brand C,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",83.15,221095.85
12/02/23,Everything Else,3179,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",4.13,13129.27
12/02/23,Company 14,1781,Footwear,Boots,Brand B,Gently Used,9,Chicago,"15 Fictional St, Company 14 City, State 15",106.63,189908.03
13/02/23,Company 4,4324,Apparel,Coats,Generic,New,S,Atlanta,"5 Fictional St, Company 4 City, State 05",4.59,19847.16
13/02/23,Company 5,852,Footwear,Boots,Brand B,Gently Used,6,LA,"6 Fictional St, Company 5 City, State 06",2.24,1908.48
13/02/23,Company 3,412,Apparel,Coats,Generic,Gently Used,S,Chicago,"4 Fictional St, Company 3 City, State 04",0.26,107.12
13/02/23,Company 8,1344,Footwear,Sneakers,Generic,New,9,Atlanta,"9 Fictional St, Company 8 City, State 09",6.71,9018.24
13/02/23,Company 5,2865,Footwear,Boots,Generic,Gently Used,5,Nashville,"6 Fictional St, Company 5 City, State 06",31.11,89130.15
13/02/23,Company 3,4566,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",0.42,1917.72
13/02/23,Company 9,5055,Apparel,Coats,Brand C,New,M,Atlanta,"10 Fictional St, Company 9 City, State 10",0.96,4852.8
13/02/23,Everything Else,771,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",14.02,10809.42
14/02/23,Company 13,3371,Footwear,Boots,Brand B,Gently Used,6,Atlanta,"14 Fictional St, Company 13 City, State 14",1300.69,4384625.99
14/02/23,Company 3,2366,Footwear,Sneakers,Generic,New,7,Atlanta,"4 Fictional St, Company 3 City, State 04",0.48,1135.68
14/02/23,Everything Else,2670,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",44.68,119295.6
14/02/23,Everything Else,2944,Footwear,Sneakers,Brand B,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",2.87,8449.28
14/02/23,Everything Else,2607,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",18.79,48985.53
14/02/23,Everything Else,3213,Footwear,Boots,Brand B,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",1.8,5783.4
14/02/23,Everything Else,3011,Footwear,Sneakers,Generic,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",93.68,282070.48
14/02/23,Company 3,4464,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",2.09,9329.76
14/02/23,Company 3,3540,Apparel,Coats,Brand A,Worn,XXL,Nashville,"4 Fictional St, Company 3 City, State 04",1.11,3929.4
14/02/23,Company 4,4085,Apparel,Coats,Brand C,Worn,S,Atlanta,"5 Fictional St, Company 4 City, State 05",1.51,6168.35
15/02/23,Everything Else,2688,Footwear,Sneakers,Brand A,Worn,11,NY,"1 Fictional St, Everything Else City, State 01",35.66,95854.08
15/02/23,Company 4,2859,Footwear,Boots,Brand B,Gently Used,6,Nashville,"5 Fictional St, Company 4 City, State 05",5.14,14695.26
15/02/23,Company 11,2742,Apparel,Coats,Brand A,New,XL,Atlanta,"12 Fictional St, Company 11 City, State 12",0.06,164.52
15/02/23,Everything Else,2927,Footwear,Sneakers,Brand A,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",0.04,117.08
15/02/23,Everything Else,1592,Apparel,Coats,Generic,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",0.22,350.24
15/02/23,Company 3,2700,Footwear,Sneakers,Brand B,Gently Used,8,LA,"4 Fictional St, Company 3 City, State 04",1538.44,4153788
15/02/23,Everything Else,1700,Footwear,Boots,Brand B,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.02,34
15/02/23,Company 3,2087,Footwear,Boots,Brand C,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",4.39,9161.93
15/02/23,Everything Else,3751,Footwear,Boots,Brand B,Worn,5,Nashville,"1 Fictional St, Everything Else City, State 01",469.02,1759294.02
15/02/23,Everything Else,3356,Footwear,Sneakers,Generic,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",110.54,370972.24
15/02/23,Company 5,3075,Apparel,Coats,Brand C,Gently Used,XXL,Atlanta,"6 Fictional St, Company 5 City, State 06",0.03,92.25
15/02/23,Everything Else,3512,Footwear,Boots,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",7.07,24829.84
15/02/23,Company 15,3793,Apparel,Coats,Brand A,Gently Used,M,Atlanta,"16 Fictional St, Company 15 City, State 16",2.14,8117.02
15/02/23,Company 8,4548,Apparel,Coats,Brand C,Gently Used,M,Nashville,"9 Fictional St, Company 8 City, State 09",0.08,363.84
15/02/23,Everything Else,2067,Apparel,Coats,Brand B,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",0.29,599.43
15/02/23,Company 4,1138,Apparel,Shirts,Generic,New,M,Atlanta,"5 Fictional St, Company 4 City, State 05",0.53,603.14
15/02/23,Company 4,1935,Apparel,Coats,Brand A,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",17.4,33669
16/02/23,Company 3,1382,Apparel,Coats,Brand A,Gently Used,XXL,Nashville,"4 Fictional St, Company 3 City, State 04",0.89,1229.98
16/02/23,Everything Else,2400,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,"1 Fictional St, Everything Else City, State 01",8.12,19488
16/02/23,Everything Else,1344,Footwear,Boots,Brand C,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",277.26,372637.44
16/02/23,Company 4,2095,Footwear,Sneakers,Generic,New,5,NY,"5 Fictional St, Company 4 City, State 05",7.47,15649.65
16/02/23,Everything Else,3261,Apparel,Coats,Brand A,New,L,NY,"1 Fictional St, Everything Else City, State 01",23.13,75426.93
16/02/23,Company 3,4383,Footwear,Sneakers,Brand B,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",1350.34,5918540.22
16/02/23,Everything Else,2319,Footwear,Sneakers,Brand A,Worn,12,LA,"1 Fictional St, Everything Else City, State 01",0.39,904.41
16/02/23,Company 8,717,Footwear,Sneakers,Brand A,Worn,6,LA,"9 Fictional St, Company 8 City, State 09",15.52,11127.84
16/02/23,Company 14,4856,Apparel,Coats,Brand C,Gently Used,XXL,NY,"15 Fictional St, Company 14 City, State 15",582.5,2828620
16/02/23,Everything Else,3299,Apparel,Shirts,Brand A,New,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1.15,3793.85
16/02/23,Everything Else,6283,Apparel,Coats,Brand B,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",0.58,3644.14
16/02/23,Everything Else,2562,Footwear,Sneakers,Brand A,New,10,Chicago,"1 Fictional St, Everything Else City, State 01",9.58,24543.96
16/02/23,Everything Else,1352,Footwear,Sneakers,Brand B,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",9190.11,12425028.72
16/02/23,Everything Else,1815,Footwear,Boots,Brand A,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",926.95,1682414.25
16/02/23,Everything Else,3604,Apparel,Coats,Generic,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",29.81,107435.24
16/02/23,Company 2,1461,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,"3 Fictional St, Company 2 City, State 03",1314.41,1920353.01
16/02/23,Company 14,3128,Footwear,Sneakers,Brand B,Gently Used,9,LA,"15 Fictional St, Company 14 City, State 15",0.22,688.16
16/02/23,Everything Else,3290,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",1.95,6415.5
17/02/23,Everything Else,4121,Apparel,Coats,Generic,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",2.85,11744.85
17/02/23,Company 11,4241,Footwear,Sneakers,Brand B,New,11,LA,"12 Fictional St, Company 11 City, State 12",29.55,125321.55
17/02/23,Everything Else,2580,Footwear,Sneakers,Brand C,Worn,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.04,103.2
17/02/23,Everything Else,2440,Apparel,Coats,Brand C,Gently Used,M,Chicago,"1 Fictional St, Everything Else City, State 01",1.48,3611.2
17/02/23,Everything Else,3155,Footwear,Sneakers,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",14.55,45905.25
17/02/23,Company 3,4013,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"4 Fictional St, Company 3 City, State 04",2293.66,9204457.58
17/02/23,Everything Else,3784,Apparel,Coats,Brand C,Gently Used,S,LA,"1 Fictional St, Everything Else City, State 01",0.36,1362.24
18/02/23,Company 9,2317,Footwear,Sneakers,Generic,New,12,NY,"10 Fictional St, Company 9 City, State 10",180.06,417199.02
18/02/23,Company 14,3210,Apparel,Coats,Generic,Gently Used,M,NY,"15 Fictional St, Company 14 City, State 15",2.49,7992.9
18/02/23,Everything Else,2666,Apparel,Shirts,Brand B,Worn,M,Atlanta,"1 Fictional St, Everything Else City, State 01",67.03,178701.98
18/02/23,Everything Else,1563,Footwear,Sneakers,Brand C,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",3.76,5876.88
18/02/23,Company 5,3254,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,"6 Fictional St, Company 5 City, State 06",38.75,126092.5
18/02/23,Everything Else,4839,Footwear,Sneakers,Brand B,New,9,LA,"1 Fictional St, Everything Else City, State 01",1210.14,5855867.46
18/02/23,Company 13,2442,Apparel,Coats,Brand C,Worn,XL,Atlanta,"14 Fictional St, Company 13 City, State 14",7.07,17264.94
19/02/23,Everything Else,2514,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",0.48,1206.72
19/02/23,Everything Else,6351,Footwear,Boots,Brand C,New,9,LA,"1 Fictional St, Everything Else City, State 01",19.76,125495.76
19/02/23,Company 10,1141,Footwear,Sneakers,Generic,Gently Used,5,NY,"11 Fictional St, Company 10 City, State 11",42.3,48264.3
19/02/23,Everything Else,1331,Footwear,Sneakers,Brand C,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",12.64,16823.84
19/02/23,Company 3,3333,Apparel,Coats,Brand B,Worn,XXL,Nashville,"4 Fictional St, Company 3 City, State 04",329.46,1098090.18
19/02/23,Company 14,3321,Footwear,Sneakers,Generic,New,7,NY,"15 Fictional St, Company 14 City, State 15",12.55,41678.55
19/02/23,Company 3,1769,Apparel,Coats,Brand A,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",5.32,9411.08
20/02/23,Company 4,1351,Footwear,Sneakers,Brand C,Worn,6,Atlanta,"5 Fictional St, Company 4 City, State 05",17.39,23493.89
20/02/23,Company 9,2928,Apparel,Shirts,Brand B,Gently Used,M,NY,"10 Fictional St, Company 9 City, State 10",27.64,80929.92
20/02/23,Everything Else,3146,Footwear,Boots,Generic,New,12,Chicago,"1 Fictional St, Everything Else City, State 01",28.14,88528.44
20/02/23,Everything Else,2401,Apparel,Coats,Brand B,New,L,NY,"1 Fictional St, Everything Else City, State 01",287.32,689855.32
20/02/23,Everything Else,1724,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",211.45,364539.8
20/02/23,Everything Else,1645,Footwear,Boots,Brand C,Worn,12,LA,"1 Fictional St, Everything Else City, State 01",35.58,58529.1
20/02/23,Company 10,3517,Footwear,Boots,Brand B,Gently Used,8,Atlanta,"11 Fictional St, Company 10 City, State 11",1128.03,3967281.51
20/02/23,Everything Else,2305,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.02,46.1
20/02/23,Company 7,5186,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"8 Fictional St, Company 7 City, State 08",2.59,13431.74
20/02/23,Company 14,3981,Footwear,Sneakers,Brand B,Gently Used,5,LA,"15 Fictional St, Company 14 City, State 15",47.29,188261.49
20/02/23,Company 5,4448,Apparel,Coats,Generic,Gently Used,S,Chicago,"6 Fictional St, Company 5 City, State 06",13.32,59247.36
20/02/23,Company 2,1848,Footwear,Boots,Brand C,Worn,9,NY,"3 Fictional St, Company 2 City, State 03",4.73,8741.04
20/02/23,Everything Else,1843,Footwear,Sneakers,Generic,New,8,LA,"1 Fictional St, Everything Else City, State 01",4.4,8109.2
21/02/23,Everything Else,1400,Footwear,Boots,Brand A,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",8879.93,12431902
21/02/23,Everything Else,1659,Apparel,Coats,Brand B,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",0.08,132.72
21/02/23,Company 3,2105,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,"4 Fictional St, Company 3 City, State 04",21.19,44604.95
21/02/23,Everything Else,3040,Apparel,Coats,Brand B,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",2.26,6870.4
21/02/23,Everything Else,2034,Footwear,Sneakers,Brand B,New,8,LA,"1 Fictional St, Everything Else City, State 01",43.1,87665.4
21/02/23,Everything Else,1827,Footwear,Sneakers,Generic,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",0.16,292.32
21/02/23,Everything Else,3235,Apparel,Shirts,Brand A,New,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1.22,3946.7
21/02/23,Everything Else,1661,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",4.95,8221.95
21/02/23,Everything Else,835,Footwear,Sneakers,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",79.23,66157.05
21/02/23,Everything Else,2957,Footwear,Boots,Generic,New,8,LA,"1 Fictional St, Everything Else City, State 01",3.05,9018.85
21/02/23,Company 8,5114,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,"9 Fictional St, Company 8 City, State 09",12.95,66226.3
21/02/23,Everything Else,5333,Apparel,Coats,Brand B,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",31.72,169162.76
22/02/23,Company 15,4313,Footwear,Sneakers,Brand A,New,8,LA,"16 Fictional St, Company 15 City, State 16",146.4,631423.2
22/02/23,Everything Else,2197,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",892.14,1960031.58
22/02/23,Everything Else,1951,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",15.26,29772.26
22/02/23,Everything Else,3021,Apparel,Coats,Brand C,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",31748.75,95912973.75
22/02/23,Company 3,1550,Footwear,Sneakers,Brand C,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",0.01,15.5
22/02/23,Company 4,2093,Footwear,Sneakers,Brand C,New,7,Chicago,"5 Fictional St, Company 4 City, State 05",129.75,271566.75
22/02/23,Everything Else,3823,Footwear,Sneakers,Generic,New,10,LA,"1 Fictional St, Everything Else City, State 01",18.41,70381.43
22/02/23,Everything Else,2013,Footwear,Sneakers,Brand C,Worn,7,Chicago,"1 Fictional St, Everything Else City, State 01",0.74,1489.62
22/02/23,Company 5,1726,Footwear,Sneakers,Brand A,New,5,NY,"6 Fictional St, Company 5 City, State 06",18.35,31672.1
23/02/23,Everything Else,2042,Footwear,Boots,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",1019.91,2082656.22
23/02/23,Everything Else,5280,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
23/02/23,Company 3,1683,Apparel,Shirts,Brand B,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",0.03,50.49
23/02/23,Company 10,6258,Apparel,Shirts,Brand A,New,XL,LA,"11 Fictional St, Company 10 City, State 11",18.89,118213.62
23/02/23,Company 2,3256,Footwear,Sneakers,Brand B,New,7,Atlanta,"3 Fictional St, Company 2 City, State 03",40.18,130826.08
23/02/23,Company 3,1339,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"4 Fictional St, Company 3 City, State 04",1167.32,1563041.48
23/02/23,Everything Else,5350,Footwear,Boots,Brand A,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",376.23,2012830.5
23/02/23,Everything Else,4106,Footwear,Boots,Brand B,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",40.95,168140.7
23/02/23,Everything Else,874,Apparel,Coats,Generic,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",1,874
23/02/23,Everything Else,8122,Footwear,Boots,Brand B,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",0.25,2030.5
23/02/23,Company 5,1234,Footwear,Boots,Brand A,Gently Used,10,Atlanta,"6 Fictional St, Company 5 City, State 06",18.75,23137.5
23/02/23,Company 5,5015,Apparel,Coats,Brand A,New,L,Chicago,"6 Fictional St, Company 5 City, State 06",171.13,858216.95
24/02/23,Everything Else,2223,Apparel,Coats,Brand C,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",0.16,355.68
24/02/23,Everything Else,3845,Footwear,Sneakers,Brand C,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",2.04,7843.8
24/02/23,Everything Else,3029,Footwear,Sneakers,Generic,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",0.17,514.93
24/02/23,Company 10,3851,Footwear,Boots,Brand B,Gently Used,9,Atlanta,"11 Fictional St, Company 10 City, State 11",2.03,7817.53
24/02/23,Company 3,1564,Footwear,Sneakers,Generic,New,7,LA,"4 Fictional St, Company 3 City, State 04",13.46,21051.44
24/02/23,Company 4,3556,Footwear,Sneakers,Generic,Gently Used,11,Chicago,"5 Fictional St, Company 4 City, State 05",78.53,279252.68
